StartDate,EndDate,Status,IPAddress,Progress,Durationinseconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Consent,gender,gender_3_TEXT,age,SM_use,SM_use_freq_1,SM_use_freq_2,SM_use_freq_3,SM_use_freq_4,SM_use_freq_5,SM_use_freq_6,SM_use_freq_7,SM_use_freq_8,SM_use_freq_9,SM_use_freq_10,SM_use_freq_11,education,employment,employment_8_TEXT,income,partisanship,state,Timer1_FirstClick,Timer1_LastClick,Timer1_PageSubmit,Timer1_ClickCount,share_intent1,Credibility1_1,Credibility1_2,Credibility1_3,Credibility1_4,Newsworthiness1_1,Newsworthiness1_2,Newsworthiness1_3,Newsworthiness1_4,Trustworthy_C1_1_1,Honest_C2_1_1,Reliable_C3_1_1,newsworth_feed1_1,newsworth_feed1_2,newsworth_feed1_3,newsworth_feed1_4,newsworth_feed1_5,attn_1_1,Timer2_FirstClick,Timer2_LastClick,Timer2_PageSubmit,Timer2_ClickCount,share_intent2,Credibility2_1,Credibility2_2,Credibility2_3,Credibility2_4,Newsworthiness2_1,Newsworthiness2_2,Newsworthiness2_3,Newsworthiness2_4,Trustworthy_C1_2_1,Honest_C2_2_1,Reliable_C3_2_1,newsworth_feed2_1,newsworth_feed2_2,newsworth_feed2_3,newsworth_feed2_4,newsworth_feed2_5,attn_1_2,Timer3_FirstClick,Timer3_LastClick,Timer3_PageSubmit,Timer3_ClickCount,share_intent3,Credibility3_1,Credibility3_2,Credibility3_3,Credibility3_4,Newsworthiness3_1,Newsworthiness3_2,Newsworthiness3_3,Newsworthiness3_4,Trustworthy_C1_3_1,Honest_C2_3_1,Reliable_C3_3_1,newsworth_feed3_1,newsworth_feed3_2,newsworth_feed3_3,newsworth_feed3_4,newsworth_feed3_5,attn_1_3,Timer4_FirstClick,Timer4_LastClick,Timer4_PageSubmit,Timer4_ClickCount,share_intent4,Credibility4_1,Credibility4_2,Credibility4_3,Credibility4_4,Newsworthiness4_1,Newsworthiness4_2,Newsworthiness4_3,Newsworthiness4_4,Trustworthy_C1_4_1,Honest_C2_4_1,Reliable_C3_4_1,newsworth_feed4_1,newsworth_feed4_2,newsworth_feed4_3,newsworth_feed4_4,newsworth_feed4_5,attn_1_4,Timer5_FirstClick,Timer5_LastClick,Timer5_PageSubmit,Timer5_ClickCount,share_intent5,Credibility5_1,Credibility5_2,Credibility5_3,Credibility5_4,Newsworthiness5_1,Newsworthiness5_2,Newsworthiness5_3,Newsworthiness5_4,Trustworthy_C1_5_1,Honest_C2_5_1,Reliable_C3_5_1,newsworth_feed5_1,newsworth_feed5_2,newsworth_feed5_3,newsworth_feed5_4,newsworth_feed5_5,attn_1_5,Timer6_FirstClick,Timer6_LastClick,Timer6_PageSubmit,Timer6_ClickCount,share_intent6,Credibility6_1,Credibility6_2,Credibility6_3,Credibility6_4,Newsworthiness6_1,Newsworthiness6_2,Newsworthiness6_3,Newsworthiness6_4,Trustworthy_C1_6_1,Honest_C2_6_1,Reliable_C3_6_1,newsworth_feed6_1,newsworth_feed6_2,newsworth_feed6_3,newsworth_feed6_4,newsworth_feed6_5,attn_1_6,Timer7_FirstClick,Timer7_LastClick,Timer7_PageSubmit,Timer7_ClickCount,share_intent7,Credibility7_1,Credibility7_2,Credibility7_3,Credibility7_4,Newsworthiness7_1,Newsworthiness7_2,Newsworthiness7_3,Newsworthiness7_4,Trustworthy_C1_7_1,Honest_C2_7_1,Reliable_C3_7_1,newsworth_feed7_1,newsworth_feed7_2,newsworth_feed7_3,newsworth_feed7_4,newsworth_feed7_5,attn_1_7,Timer8_FirstClick,Timer8_LastClick,Timer8_PageSubmit,Timer8_ClickCount,share_intent8,Credibility8_1,Credibility8_2,Credibility8_3,Credibility8_4,Newsworthiness8_1,Newsworthiness8_2,Newsworthiness8_3,Newsworthiness8_4,Trustworthy_C1_8_1,Honest_C2_8_1,Reliable_C3_8_1,newsworth_feed8_1,newsworth_feed8_2,newsworth_feed8_3,newsworth_feed8_4,newsworth_feed8_5,attn_1_8,news_per_pre_self_1,news_per_pre_self_2,news_per_pre_self_3,news_per_pre_self_4,news_per_pre_self_5,news_per_pre_self_6,news_per_pre_self_7,news_per_pre_self_8,news_per_pre_self_9,news_per_pre_self_10,news_per_pre_self_11,news_per_pre_social_1,news_per_pre_social_2,news_per_pre_social_3,news_per_pre_social_4,news_per_pre_social_5,news_per_pre_social_6,news_per_pre_social_7,news_per_pre_social_8,news_per_pre_social_9,news_per_pre_social_10,news_per_pre_social_11,news_consump_sources_1,news_consump_sources_2,news_consump_sources_3,news_consump_sources_4,news_consump_sources_5,news_consump_sources_6,news_consump_sources_7,news_consump_sources_8,news_consump_sources_9,news_consump_sources_10,news_consump_sources_11,NewsSharing_SM,NewsCred_SM,GenTech_op,AI_acceptance,yiyan1_NFO_1,yiyan1_NFO_2,yiyan1_NFO_3,yiyan1_NFO_4,yiyan1_NFO_5,yiyan1_NFO_6,yiyan2_pub_int_1,yiyan2_pub_int_2,yiyan2_pub_int_3,yiyan2_pub_int_4,yiyan2_pub_int_5,yiyan2_pub_int_6,yiyan3_alg_know_1,yiyan3_alg_know_2,yiyan3_alg_know_3,yiyan3_alg_know_4,yiyan3_alg_know_5,yiyan3_alg_know_6,yiyan3_alg_know_7,yiyan3_alg_know_8,yiyan3_alg_know_9,yiyan3_alg_know_10,yiyan3_alg_know_11,yiyan4_aware,yiyan5_alg_aware_1_1,yiyan5_alg_aware_1_2,yiyan5_alg_aware_1_3,yiyan5_alg_aware_1_4,yiyan5_alg_aware_1_5,yiyan5_alg_aware_1_6,yiyan5_alg_aware_1_7,yiyan5_alg_aware_2_1,yiyan5_alg_aware_2_2,yiyan5_alg_aware_2_3,yiyan5_alg_aware_2_4,yiyan6_attitude,yiyan7_fami_program_1,yiyan7_fami_program_2,yiyan7_fami_program_3,yiyan7_fami_program_4,yiyan7_fami_program_5,yiyan7_fami_program_6,yiyan7_fami_program_7,intro1_1,con1_2,con2_1,con2_2,con3_exp,con3_1,con3_2,con4_exp,con4_1,con4_2,con5_1,con5_2,con6_1,con6_2,personalization_awar,news_per_post_self_1,news_per_post_self_2,news_per_post_self_3,news_per_post_self_4,news_per_post_self_5,news_per_post_self_6,news_per_post_self_7,news_per_post_self_8,news_per_post_self_9,news_per_post_self_10,news_per_post_self_11,news_per_post_social_1,news_per_post_social_2,news_per_post_social_3,news_per_post_social_4,news_per_post_social_5,news_per_post_social_6,news_per_post_social_7,news_per_post_social_8,news_per_post_social_9,news_per_post_social_10,news_per_post_social_11,feed_typefour,valence,feed_type,share_all,Credibility_1,Credibility_2,Credibility_3,Credibility_4,NW_1,NW_2,NW_3,NW_4,credavg_all,nwavg_all
9/24/23 22:42,9/24/23 23:06,0,113.109.20.38,100,1438,1,9/24/23 23:06,R_3Kxe4rnKVUhqWSa, , , , ,23.1181,113.2539,anonymous,EN, , ,0,20, ,1,2, ,1955,8,2,2,2,2,2,2,2,1,2,1,2,3,3, ,2,1,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,30.467,0,4,4,3,4,4,4,4,4,4,9,9,9,4,4,3,4,4,2, , , , , , , , , , , , , , , , , , , , , , ,3,5,4,3,3,4,2,3,4,4,4,4,5,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,2,2,3,3,4,3,2,2,4,9,9,9,9,9,8,4,3,2,4,4,2,3,2,2,2,3,2,2,2,3,2,3,9,1,1,2,2,2,2,1,2,2,2,2,4,4,4,4,4,4,4,3, , , , , , , , , , , , , , ,4,5,4,3,4,3,3,4,4,3,4,3,4,4,4,4,4,4,4,4,3,4,4,3,2,act,4,4,3,4,4,4,4,4,4,3.75,4
9/24/23 22:52,9/24/23 23:07,0,113.243.32.88,100,905,1,9/24/23 23:07,R_a3mnbDWSB2FeTqV, , , , ,23.1181,113.2539,anonymous,EN, , ,0,20, ,1,2, ,1955,1,5,4,6,5,6,4,4,2,2,2,2,3,3, ,2,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,27.859,0,5,5,5,4,5,5,4,5,1,8,9,8,5,5,4,1,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,5,5,5,5,4,5,4,4,5,4,4,5,5,5,5,5,5,4,4,5,4,5,3,3,4,4,3,5,5,4,4,1,2,1,2,9,10,10,10,10,9,5,5,5,4,1,2,2,3,2,2,2,2,1,1,2,2,1,9,1,2,2,2,2,2,2,1,2,2,1,4,4,4,2,4,3,4,4, , , , , , , , , , , , , , ,4,4,5,5,5,4,5,5,4,4,4,5, , , , , , , , , , , ,1,2,news,5,5,5,4,5,5,4,5,1,4.75,3.75
9/24/23 22:47,9/24/23 23:08,0,123.181.235.203,100,1274,1,9/24/23 23:08,R_1pDqpYpyzytLHVz, , , , ,39.911,116.395,anonymous,EN, , ,0,0, ,1,2, ,1949,1,6,6,6,6,6,2,6,2,6,6,2,2,1, ,3,15,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,88.214,88.214,106.362,1,5,3,3,4,3,3,4,4,3,7,9,7,3,3,4,3,4,2,3,4,4,4,4,4,3,4,3,3,3,4,3,4,4,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,1,1,1,1,9,9,8,8,8,8,3,3,4,3,3,2,1,2,2,2,1,1,2,2,1,1,1,9,1,2,1,2,2,1,1,2,2,1,1,5,3,3,4,3,4,3,4, , , , , , , , , , , , , , ,5,3,3,3,4,3,3,3,4,4,4,4,3,3,3,4,4,3,3,3,3,4,4,4,2,ad,5,3,3,4,3,3,4,4,3,3.25,3.5
9/24/23 22:47,9/24/23 23:12,0,1.49.230.185,100,1488,1,9/24/23 23:12,R_3qgP3McaR72rhqZ, , , , ,23.1181,113.2539,anonymous,EN, , ,0,0, ,1,2, ,1951,1,6,6,6,6,6,2,2,2,6,6,2,3,1, ,3,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.965,7.764,36.563,5,4,3,4,3,3,3,4,3,4,7,9,7,3,3,4,3,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,4,4,4,3,3,3,4,3,4,3,4,3,4,3,3,3,4,4,3,4,4,3,4,3,3,3,4,4,3,4,1,1,1,1,9,8,9,9,8,9,3,4,3,3,3,2,2,2,1,2,2,2,1,2,2,2,1,10,2,2,1,2,1,1,2,2,2,1,2,4,3,4,3,4,4,3,4, , , , , , , , , , , , , , ,5,3,4,3,4,4,4,4,4,3,3,3,3,4,4,3,3,3,4,4,4,3,4,2,2,memes,4,3,4,3,3,3,4,3,4,3.25,3.5
9/24/23 23:00,9/24/23 23:13,0,119.5.181.213,100,785,1,9/24/23 23:13,R_2D7HIqCpZdXxfjy, , , , ,23.1181,113.2539,anonymous,EN, , ,0,70, ,1,2, ,1955,2,4,4,6,2,5,1,4,1,6,5,2,3,3, ,2,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.475,35.475,37.026,1,5,5,4,5,4,4,4,5,5,8,8,9,4,5,4,5,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,5,5,4,5,5,5,4,4,4,5,4,5,5,4,4,5,4,5,4,2,5,3,2,4,4,2,5,5,3,2,2,1,1,1,10,9,10,9,9,10,5,5,4,3,4,2,2,2,2,2,2,3,2,2,2,3,3,9,2,2,2,1,2,2,1,2,2,2,2,4,3,4,4,5,3,5,4, , , , , , , , , , , , , , ,4,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,4,4,5,3,1,act,5,5,4,5,4,4,4,5,5,4.5,4.5
9/24/23 22:47,9/24/23 23:15,0,59.60.141.34,100,1698,1,9/24/23 23:15,R_xlney0m6EIHV8ZP, , , , ,23.1181,113.2539,anonymous,EN, , ,0,0, ,1,2, ,1947,1,6,5,5,6,5,2,5,2,5,6,2,2,1, ,3,15,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,29.897,0,5,4,4,3,4,3,4,4,3,9,7,9,3,4,4,3,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,3,3,3,4,3,3,3,4,3,4,4,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,4,4,3,4,1,1,1,1,8,9,8,9,8,8,4,3,3,3,3,2,1,2,2,2,2,1,1,1,2,2,2,9,1,2,2,1,2,1,2,2,1,2,1,4,3,3,4,3,3,4,4, , , , , , , , , , , , , , ,5,3,3,4,3,4,4,3,4,4,4,3,3,4,4,3,3,3,4,3,3,4,4,1,2,news,5,4,4,3,4,3,4,4,3,3.75,3.5
9/24/23 23:12,9/24/23 23:19,0,61.191.85.47,100,408,1,9/24/23 23:19,R_3KMZAbPOp65vfjq, , , , ,39.911,116.395,anonymous,EN, , ,0,30, ,1,1, ,1953,1,5,2,6,1,6,1,2,4,5,4,2,3,3, ,3,14,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.824,18.016,21.48,2,2,2,2,4,3,2,3,3,4,6,5,8,4,3,3,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,4,3,5,4,2,3,3,4,4,4,5,4,4,4,5,4,5,5,5,5,3,5,4,3,5,5,4,5,5,3,5,3,3,2,1,8,10,9,9,9,8,5,5,4,5,4,2,1,2,2,2,3,2,2,2,3,2,3,9,2,2,1,2,2,2,1,2,2,1,1,3,3,3,3,2,3,2,4, , , , , , , , , , , , , , ,2,4,4,3,5,4,4,4,4,5,5,4,4,4,5,5,4,4,4,3,3,3,5,3,1,act,2,2,2,4,3,2,3,3,4,2.75,3
9/24/23 23:14,9/24/23 23:19,0,113.236.119.227,100,319,1,9/24/23 23:19,R_ebqr0VWxAlU6Gjf, , , , ,34.7732,113.722,anonymous,EN, , ,0,20, ,1,1, ,1961,1,6,6,6,6,5,1,6,1,4,6,1,5,1, ,3,1,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.93,13.93,36.166,1,4,4,3,4,4,4,4,5,2,8,5,7,4,3,5,5,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,5,4,3,3,4,4,4,5,5,4,4,5,5,4,5,4,4,5,3,5,5,4,1,1,1,4,5,4,3,4,1,1,2,2,1,10,9,10,9,9,10,4,5,5,4,3,2,2,1,3,2,2,2,2,1,2,2,1,9,2,1,1,2,2,1,2,1,1,2,2,4,4,4,4,5,5,4,3, , , , , , , , , , , , , , ,4,3,3,5,5,3,4,4,5,5,4,4,5,4,5,5,3,5,5,4,5,5,4,2,2,memes,4,4,3,4,4,4,4,5,2,3.75,3.75
9/24/23 23:18,9/24/23 23:24,0,117.37.131.235,100,393,1,9/24/23 23:24,R_27iZn9cXGAXv7d3, , , , ,22.5559,114.0577,anonymous,EN, , ,0,20, ,1,1, ,1951,2,5,5,6,6,6,4,6,5,5,5,5,2,3, ,1,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.195,12.282,22.801,2,4,4,4,3,3,4,4,3,3,9,9,9,4,3,4,3,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,3,4,4,4,3,4,5,4,3,4,5,4,3,3,4,5,4,4,4,5,1,2,1,1,3,3,3,3,3,4,4,2,2,1,1,10,9,9,9,9,9,4,4,4,4,3,2,2,2,2,2,2,2,2,2,1,2,2,9,2,1,1,1,2,2,2,1,2,2,2,4,3,4,3,4,4,4,4, , , , , , , , , , , , , , ,4,5,5,5,5,4,4,4,4,5,5,5,5,4,5,4,4,5,4,5,4,4,4,2,2,memes,4,4,4,3,3,4,4,3,3,3.5,3.5
9/24/23 23:21,9/24/23 23:29,0,114.235.199.244,100,465,1,9/24/23 23:29,R_2wLk28IwrXba7uY, , , , ,39.911,116.395,anonymous,EN, , ,0,20, ,1,1, ,1960,2,5,5,5,5,5,4,6,4,4,4,2,5,2, ,9,1,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,75.743,0,4,3,4,3,4,3,4,3,4,6,7,8,4,3,4,3,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,4,4,2,3,4,4,3,3,3,4, ,4,3,3,3,3,3,4,3,3,3,4,3,4,3,3,4,4,3,2,3,3,3,2,2,9,7,8,8,8,8,3,4,4,3,3,2,2,2,2,1,3,2,2,2,3,2,1,9,2,2,2,1,1,2,2,2,2,1,2,4,3,3,4,5,4,4,4, , , , , , , , , , , , , , ,4,3,4,4,3,4,3,2,3,4,3,3,3,3,4,3,2,3,4,4,3,3,4,2,2,memes,4,3,4,3,4,3,4,3,4,3.5,3.5
9/24/23 23:23,9/24/23 23:31,0,182.204.157.164,100,434,1,9/24/23 23:31,R_11XgzUnQYG34eHk, , , , ,22.5559,114.0577,anonymous,EN, , ,0,25, ,1,2, ,1956,2,5,5,5,2,5,4,4,2,4,4,4,2,3, ,9,15,52,0,0,21.982,0,4,4,4,3,4,4,3,4,4,8,7,8,4,3,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,5,4,4,4,5,5,4,3,4,4,5,4,4,4,5,5,5,4,5,4,2,4,2,3,4,4,3,4,4,4,3,3,3,2,2,8,10,9,9,9,9,4,4,4,4,4,2,2,3,2,3,2,2,3,2,2,2,2,9,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,4,4, , , , , , , , , , , , , , ,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,3,5,5,4,4,4,5,4,1,1,news,4,4,4,3,4,4,3,4,4,3.75,3.75
9/24/23 23:19,9/24/23 23:32,0,125.43.76.24,100,784,1,9/24/23 23:32,R_3psDHXni4ukiQaV, , , , ,34.6808,112.4531,anonymous,EN, , ,0,0, ,1,2, ,1962,2,4,5,5,5,5,4,4,4,5,4,4,3,3, ,9,1,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.325,19.298,21.502,10,3,4,4,4,3,4,4,5,4,9,8,10,4,4,4,5,4,2,4,4,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,2,3,4,4,3,4,4,2,2,2,1,8,9,9,9,9,9,3,4,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,1,2,1,5,4,4,4,4,4,4,4, , , , , , , , , , , , , , ,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,2,ad,3,4,4,4,3,4,4,5,4,3.75,4.25
9/24/23 23:13,9/24/23 23:35,0,114.99.130.224,100,1295,1,9/24/23 23:35,R_1IKKyBPyd7EIf8R, , , , ,31.2222,121.4581,anonymous,EN, , ,0,0, ,1,2, ,1968,2,4,4,6,5,6,1,2,2,5,5,2,5,1, ,9,15,42,0,0,31.291,0,4,3,4,5,4,3,4,5,4,8,9,8,4,5,4,3,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,5,4,3,3,4,4,4,3,2,4,2,5,3,3,3,3,4,4,4,3,4,3,4,3,3,3,2,2,5,4,4,2,3,2,2,2,7,8,9,8,8,7,3, ,3,2,2,2,2,2,2,3,2,2,2,3,2,2,1,9,2,2,2, ,2,2,2,2,2,2,2,4,4,3,5,5,4,4,3, , , , , , , , , , , , , , ,4,5,5,4,5,3,5,4,4,3,4,4,4,3,4,3,4,4,4,3,4,4, ,1,1,news,4,3,4,5,4,3,4,5,4,4,4
9/24/23 23:13,9/24/23 23:36,0,121.234.89.138,100,1374,1,9/24/23 23:36,R_301QVLmk4Poq0Y0, , , , ,22.5559,114.0577,anonymous,EN, , ,0,0, ,1,2, ,1961,4,4,4,6,4,6,1,2,2,5,2,5,4,1, ,9,15,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.874,6.529,36.135,2,4,4,5,4,5,4,5,4,2,8,8,7,4,5,4,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,3, ,4,4,3,4,3,3,4,5,3,3,4,3,4,4,3,3,4, ,4,3,4,3,3,2,4,5,5,3,2,2,2,2,2,9,9,8,8,8,9,3,4,3,2,2,2,2,2,3,2,2,2,3,3,3,2,1,9,1,2,2,1,1,1,2,1,2,1,2,4,5,4,5,3,4,4,3, , , , , , , , , , , , , , ,4,5,3,4,3,4,3,3,4,4,5,4,4,3,4,4,5,5,4,4,3,5,4,4,1,ad,4,4,5,4,5,4,5,4,2,4.5,3.75
9/24/23 23:21,9/24/23 23:36,0,183.150.35.50,100,907,1,9/24/23 23:36,R_1DI8DJLXqKo7jFT, , , , ,22.5559,114.0577,anonymous,EN, , ,0,0, ,1,2, ,1956,2,4,4,5,2,5,2,2,2,4,4,4,2,3, ,9,1,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,74.269,0,4,3,4,4,4,4,4,4,2,7,8,7,4,4,4,3,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,4,3,4,5,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,2,4,2,3,4,4,3,4,4,3,3,2,2,2,2,9,9,9,8,9,8,3,4,4,4,4,2,2,2,2,2,2,3,3,2,3,2,2,9,2,2,2,2,1,2,2,2,2,2,2,4,4,4,4,4,3,4,4, , , , , , , , , , , , , , ,4,4,4,4,3,4,4,5,5,5,4,3,4,4,5,3,4,4,5,4,5,4,3,4,1,ad,4,3,4,4,4,4,4,4,2,3.75,3.5
9/24/23 23:31,9/24/23 23:37,0,111.85.41.33,100,362,1,9/24/23 23:37,R_U9JEKb05a93fy9P, , , , ,22.5326,113.3646,anonymous,EN, , ,0,20, ,1,1, ,1967,4,2,2,5,2,5,1,2,2,2,2,2,3,1, ,9,14,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,25.417,0,4,5,4,5,5,5,4,5,5,8,9,8,5,4,4,5,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,4,4,5,4,4,4,5,4,5,5,5,4,5,4,4,5,4,4,4,4,3,4,1,3,4,5,4,4,4,4,3,3,2,1,1,9,9,9,9,10,10,5,4,5,4,2,2,2,2,2,2,2,1,2,1,2,1,2,9,2,2,2,2,2,2,2,2,2,2,2,5,4,5,5,4,3,4,4, , , , , , , , , , , , , , ,4,4,5,5,4,5,4,4,5,4,4,4,4,5,4,4,5,4,4,4,5,5,4,3,1,act,4,5,4,5,5,5,4,5,5,4.75,4.75
9/24/23 23:29,9/24/23 23:37,0,125.87.85.179,100,472,1,9/24/23 23:37,R_273U7MV14KhlqsS, , , , ,22.5559,114.0577,anonymous,EN, , ,0,20, ,1,1, ,1950,1,4,2,6,4,5,2,2,2,4,4,4,2,3, ,9,15,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,21.333,0,4,4,4,4,4,4,4,4,2,8,8,8,4,4,4,3,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,4,4,4,4,4,4,4,1,2,2,2,9,9,9,9,9,9,4,4,4,4,2,2,2,2,2,2,2,2,2,1, ,2,1,9,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,4,3,4,4, , , , , , , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,news,4,4,4,4,4,4,4,4,2,4,3.5
